student_id,mentor_id,parent_id,Week_1_Attendance,Week_2_Attendance,Week_3_Attendance,Week_4_Attendance,Week_5_Attendance,Week_6_Attendance,Week_7_Attendance,Week_8_Attendance,Week_9_Attendance,Week_10_Attendance,Week_11_Attendance,Week_12_Attendance,Attendance_Decline_Score,Is_Declining_Attendance,Average_Attendance,Lowest_Week_Attendance,Highest_Week_Attendance
101479,200004,301479,55,76,53,60,51,66,56,84,55,65,73,82,-12,No,64.67,51,84
101480,200005,301480,90,86,82,78,74,70,66,62,58,54,50,46,36,Yes,68,46,90
101481,200006,301481,97,87,86,85,97,83,99,92,99,83,85,95,2.33,No,90.67,83,99
101482,200007,301482,84,79,80,78,89,86,91,91,82,89,91,86,-7.67,No,85.5,78,91
101483,200008,301483,81,86,82,81,89,82,94,96,91,96,83,86,-5.33,No,87.25,81,96
101484,200009,301484,85,75,82,85,75,75,78,89,88,81,78,86,-1,No,81.42,75,89
101485,200010,301485,100,88,98,96,99,85,92,85,95,91,87,92,5.33,No,92.33,85,100
101486,200011,301486,77,57,72,77,52,81,85,65,61,81,68,85,-9.33,No,71.75,52,85
101487,200012,301487,91,94,96,95,87,98,96,89,93,85,97,93,2,No,92.83,85,98
101488,200013,301488,98,98,93,94,99,86,94,100,100,95,90,88,5.33,No,94.58,86,100
101489,200014,301489,81,85,91,84,93,85,86,92,88,94,89,85,-3.67,No,87.75,81,94
101490,200015,301490,71,67,63,59,55,51,47,43,39,35,31,30,35,Yes,49.25,30,71
101491,200016,301491,90,91,95,99,90,84,96,87,91,95,98,87,-1.33,No,91.92,84,99
101492,200017,301492,97,85,96,83,85,85,92,85,89,86,90,94,2.67,No,88.92,83,97
101493,200018,301493,60,63,76,56,64,63,80,76,50,71,61,65,0.67,No,65.42,50,80
101494,200019,301494,76,78,84,71,80,78,70,73,79,76,77,83,0.67,No,77.08,70,84
101495,200020,301495,79,74,74,84,81,72,77,80,79,71,84,83,-3.67,No,78.17,71,84
101496,200021,301496,84,84,71,85,73,77,70,70,81,83,73,72,3.67,No,76.92,70,85
101497,200022,301497,77,89,83,88,91,78,82,85,80,87,87,83,-2.67,No,84.17,77,91
101498,200023,301498,97,91,96,98,93,100,96,93,86,94,94,92,1.33,No,94.17,86,100
101499,200024,301499,78,80,80,81,82,78,92,88,84,89,78,88,-5.67,No,83.17,78,92
101500,200025,301500,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
101501,200001,301501,84,71,82,70,76,81,75,82,79,76,82,73,2,No,77.58,70,84
101502,200002,301502,86,78,80,81,71,82,85,70,71,70,79,74,7,No,77.25,70,86
101503,200003,301503,92,84,81,77,85,88,88,84,89,89,91,89,-4,No,86.42,77,92
101504,200004,301504,78,81,76,73,70,77,78,81,79,83,82,78,-2.67,No,78,70,83
101505,200005,301505,84,98,93,94,91,90,100,84,97,88,91,95,0.33,No,92.08,84,100
101506,200006,301506,87,87,79,80,88,85,84,76,78,87,85,86,-1.67,No,83.5,76,88
101507,200007,301507,53,50,77,60,61,57,61,59,68,61,78,77,-12,No,63.5,50,78
101508,200008,301508,97,91,94,86,92,84,94,82,85,84,87,90,7,No,88.83,82,97
101509,200009,301509,72,81,86,78,86,82,71,70,70,73,85,86,-1.67,No,78.33,70,86
101510,200010,301510,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
101511,200011,301511,97,86,88,84,87,93,96,82,90,96,86,95,-2,No,90,82,97
101512,200012,301512,80,88,77,79,78,80,76,81,91,83,82,90,-3.33,No,82.08,76,91
101513,200013,301513,84,90,88,89,78,91,88,82,88,85,93,82,0.67,No,86.5,78,93
101514,200014,301514,58,57,85,64,82,70,66,73,67,53,52,77,6,No,67,52,85
101515,200015,301515,84,86,84,89,85,79,81,77,78,79,81,79,5,No,81.83,77,89
101516,200016,301516,90,96,83,95,95,93,87,88,90,86,96,86,0.33,No,90.42,83,96
101517,200017,301517,73,79,72,70,82,78,70,70,70,79,74,70,0.33,No,73.92,70,82
101518,200018,301518,85,81,76,87,82,85,91,79,83,82,85,82,-2.33,No,83.17,76,91
101519,200019,301519,76,77,79,92,78,88,90,91,92,85,92,78,-7.67,No,84.83,76,92
101520,200020,301520,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
101521,200021,301521,61,67,66,66,73,66,66,77,53,84,63,84,-12.33,No,68.83,53,84
101522,200022,301522,80,93,84,92,81,78,88,85,81,82,92,94,-3.67,No,85.83,78,94
101523,200023,301523,91,95,96,99,99,87,84,92,93,98,87,98,-0.33,No,93.25,84,99
101524,200024,301524,78,84,74,78,82,77,71,72,82,78,75,78,1.67,No,77.42,71,84
101525,200025,301525,77,78,85,76,87,78,78,74,75,74,86,71,3,No,78.25,71,87
101526,200001,301526,84,85,84,95,95,80,85,84,83,82,80,82,3,No,84.92,80,95
101527,200002,301527,72,74,72,70,70,70,83,79,81,80,79,70,-3.67,No,75,70,83
101528,200003,301528,51,82,85,80,74,57,50,85,55,68,62,73,5,No,68.5,50,85
101529,200004,301529,81,88,80,86,88,89,86,81,95,80,94,87,-4,No,86.25,80,95
101530,200005,301530,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
101531,200006,301531,88,90,94,93,97,94,87,85,84,90,84,98,0,No,90.33,84,98
101532,200007,301532,84,79,90,87,89,91,93,81,89,79,80,92,0.67,No,86.17,79,93
101533,200008,301533,92,93,88,82,82,80,92,91,89,82,82,87,7.33,No,86.67,80,93
101534,200009,301534,76,90,86,79,88,84,91,77,92,76,87,82,2.33,No,84,76,92
101535,200010,301535,76,85,62,68,85,59,74,84,75,60,74,79,3.33,No,73.42,59,85
101536,200011,301536,83,74,80,83,70,82,83,82,70,78,70,78,3.67,No,77.75,70,83
101537,200012,301537,98,90,96,99,87,99,97,85,92,89,85,87,7.67,No,92,85,99
101538,200013,301538,84,82,85,87,76,83,71,80,73,71,82,75,7.67,No,79.08,71,87
101539,200014,301539,83,80,79,85,79,72,83,84,83,78,71,73,6.67,No,79.17,71,85
101540,200015,301540,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
101541,200016,301541,88,81,78,79,80,84,78,88,80,89,84,81,-2.33,No,82.5,78,89
101542,200017,301542,59,80,71,82,54,78,53,66,73,67,58,56,9.67,No,66.42,53,82
101543,200018,301543,95,93,95,99,85,94,97,100,88,84,88,88,7.67,No,92.17,84,100
101544,200019,301544,93,78,78,79,80,90,85,88,91,86,79,92,-2.67,No,84.92,78,93
101545,200020,301545,78,76,80,87,77,88,77,82,80,72,73,74,5,No,78.67,72,88
101546,200021,301546,98,98,87,87,90,96,89,84,86,95,84,94,3.33,No,90.67,84,98
101547,200022,301547,95,84,99,86,85,95,85,86,87,95,84,89,3.33,No,89.17,84,99
101548,200023,301548,84,83,91,86,94,83,82,92,88,95,82,85,-1.33,No,87.08,82,95
101549,200024,301549,52,52,79,54,77,70,50,50,80,66,55,82,-6.67,No,63.92,50,82
101550,200025,301550,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
101551,200001,301551,86,85,83,80,92,90,89,82,89,87,80,84,1,No,85.58,80,92
101552,200002,301552,90,78,88,77,91,79,90,81,84,77,81,77,7,No,82.75,77,91
101553,200003,301553,76,78,70,72,79,80,75,73,70,82,77,74,-3,No,75.5,70,82
101554,200004,301554,92,86,94,85,88,82,91,94,79,90,86,91,1.67,No,88.17,79,94
101555,200005,301555,81,82,74,75,76,77,84,74,77,73,78,75,3.67,No,77.17,73,84
101556,200006,301556,69,75,58,84,53,71,71,53,78,78,67,53,1.33,No,67.5,53,84
101557,200007,301557,90,93,89,90,81,90,91,84,85,84,79,80,9.67,No,86.33,79,93
101558,200008,301558,94,94,87,85,99,93,84,87,91,87,86,87,5,No,89.5,84,99
101559,200009,301559,97,93,84,81,85,91,90,95,93,82,86,86,6.67,No,88.58,81,97
101560,200010,301560,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
101561,200011,301561,79,78,74,77,75,70,72,70,70,71,72,81,2.33,No,74.08,70,81
101562,200012,301562,88,78,77,82,90,78,79,87,80,87,83,82,-3,No,82.58,77,90
101563,200013,301563,66,78,71,52,78,68,52,81,56,78,62,58,5.67,No,66.67,52,81
101564,200014,301564,82,92,92,81,88,83,82,81,93,90,87,90,-0.33,No,86.75,81,93
101565,200015,301565,73,70,70,75,78,71,70,73,80,70,83,76,-5.33,No,74.08,70,83
101566,200016,301566,71,78,72,76,79,74,80,80,76,80,79,73,-3.67,No,76.5,71,80
101567,200017,301567,79,80,70,70,70,81,83,70,70,80,81,70,-0.67,No,75.33,70,83
101568,200018,301568,81,83,84,77,70,76,84,85,77,73,75,75,8.33,No,78.33,70,85
101569,200019,301569,94,94,96,92,85,85,97,100,99,97,90,95,0.67,No,93.67,85,100
101570,200020,301570,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
101571,200021,301571,73,72,78,70,70,82,73,79,77,75,71,79,-0.67,No,74.92,70,82
101572,200022,301572,81,75,86,80,77,73,77,76,79,79,81,82,0,No,78.83,73,86
101573,200023,301573,72,70,71,71,83,71,81,77,70,83,86,78,-11.33,No,76.08,70,86
101574,200024,301574,74,78,77,76,86,86,88,81,78,74,83,84,-4,No,80.42,74,88
101575,200025,301575,91,95,91,86,83,86,94,90,86,93,82,88,4.67,No,88.75,82,95
101576,200001,301576,87,79,74,78,88,85,85,90,79,76,82,88,-2,No,82.58,74,90
101577,200002,301577,51,58,50,78,57,55,72,60,64,85,50,61,-12.33,No,61.75,50,85
101578,200003,301578,86,78,76,78,75,84,89,76,89,88,73,84,-1.67,No,81.33,73,89
101579,200004,301579,88,98,88,88,100,98,91,96,95,87,95,99,-2.33,No,93.58,87,100
101580,200005,301580,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
101581,200006,301581,75,84,88,73,73,82,79,87,78,74,84,76,4.33,No,79.42,73,88
101582,200007,301582,98,88,99,91,93,92,84,86,99,87,88,98,4,No,91.92,84,99
101583,200008,301583,72,73,77,78,81,76,79,76,76,73,80,74,-1.67,No,76.25,72,81
101584,200009,301584,67,81,67,63,58,83,57,54,76,73,62,50,10,No,65.92,50,83
101585,200010,301585,71,75,72,77,72,79,75,78,75,75,85,86,-9.33,No,76.67,71,86
101586,200011,301586,82,81,85,89,84,79,82,94,80,91,88,79,-3.33,No,84.5,79,94
101587,200012,301587,88,92,86,80,81,91,87,94,94,94,91,92,-3.67,No,89.17,80,94
101588,200013,301588,88,92,89,87,85,90,87,98,87,100,94,97,-7.33,No,91.17,85,100
101589,200014,301589,87,91,100,92,89,86,94,93,94,88,98,98,-2,No,92.5,86,100
101590,200015,301590,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
101591,200016,301591,55,62,57,76,81,50,82,53,73,75,85,73,-19.67,No,68.5,50,85
101592,200017,301592,92,94,81,92,87,92,84,82,96,92,91,91,-2.33,No,89.5,81,96
101593,200018,301593,77,77,76,77,70,82,81,80,74,77,74,75,1.33,No,76.67,70,82
101594,200019,301594,98,96,85,94,97,90,99,91,89,90,97,89,1,No,92.92,85,99
101595,200020,301595,83,82,89,84,88,86,93,84,90,90,88,84,-2.67,No,86.75,82,93
101596,200021,301596,86,86,71,85,73,83,74,77,79,72,82,78,3.67,No,78.83,71,86
101597,200022,301597,80,84,81,78,83,88,79,85,75,85,81,81,-0.67,No,81.67,75,88
101598,200023,301598,66,62,52,65,54,55,73,83,81,75,51,73,-6.33,No,65.83,51,83
101599,200024,301599,86,89,87,83,90,85,89,87,83,85,81,86,3.33,No,85.92,81,90
101600,200025,301600,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
101601,200001,301601,91,95,88,92,92,96,92,82,93,86,88,84,5.33,No,89.92,82,96
101602,200002,301602,74,79,78,80,70,70,79,78,85,71,79,74,2.33,No,76.42,70,85
101603,200003,301603,83,89,90,91,91,88,93,84,82,86,79,93,1.33,No,87.42,79,93
101604,200004,301604,79,82,86,78,83,80,87,78,84,76,83,81,2.33,No,81.42,76,87
101605,200005,301605,60,76,57,69,70,69,63,53,78,76,64,79,-8.67,No,67.83,53,79
101606,200006,301606,77,74,74,77,89,90,85,79,78,77,76,85,-4.33,No,80.08,74,90
101607,200007,301607,98,86,92,94,89,90,95,92,89,97,100,98,-6.33,No,93.33,86,100
101608,200008,301608,83,90,76,78,90,81,80,75,91,88,85,79,-1,No,83,75,91
101609,200009,301609,88,88,88,78,87,86,84,87,80,80,88,74,7.33,No,84,74,88
101610,200010,301610,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
101611,200011,301611,76,76,86,79,89,77,75,86,85,91,76,76,-1.67,No,81,75,91
101612,200012,301612,59,80,61,58,54,69,61,70,79,62,57,77,1.33,No,65.58,54,80
101613,200013,301613,76,74,70,73,79,83,70,82,72,70,73,70,2.33,No,74.33,70,83
101614,200014,301614,85,84,84,77,89,85,78,73,78,88,80,84,0.33,No,82.08,73,89
101615,200015,301615,82,82,77,78,75,76,75,85,78,77,87,76,0.33,No,79,75,87
101616,200016,301616,76,78,82,74,78,74,71,74,80,80,70,83,1,No,76.67,70,83
101617,200017,301617,79,93,90,80,79,92,79,94,83,90,93,81,-0.67,No,86.08,79,94
101618,200018,301618,88,89,95,84,86,83,98,86,87,95,86,94,-1,No,89.25,83,98
101619,200019,301619,85,64,85,85,61,55,81,77,66,84,66,75,3,No,73.67,55,85
101620,200020,301620,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
101621,200021,301621,83,87,81,77,77,79,79,77,77,78,89,73,3.67,No,79.75,73,89
101622,200022,301622,90,96,95,91,98,91,92,92,98,99,88,99,-1.67,No,94.08,88,99
101623,200023,301623,82,78,83,73,84,79,87,79,74,75,73,80,5,No,78.92,73,87
101624,200024,301624,94,87,82,86,79,94,89,86,88,82,89,83,3,No,86.58,79,94
101625,200025,301625,70,74,79,72,79,70,83,76,79,74,82,78,-3.67,No,76.33,70,83
101626,200001,301626,54,70,67,80,52,73,70,66,54,61,54,73,1,No,64.5,52,80
101627,200002,301627,82,77,71,71,79,79,82,77,70,71,81,75,1,No,76.25,70,82
101628,200003,301628,95,99,100,96,90,86,100,85,89,85,93,90,8.67,No,92.33,85,100
101629,200004,301629,85,80,82,95,83,84,82,84,89,82,86,87,-2.67,No,84.92,80,95
101630,200005,301630,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
101631,200006,301631,98,100,100,98,87,100,100,92,88,91,99,100,2.67,No,96.08,87,100
101632,200007,301632,89,84,87,86,96,94,82,96,92,98,97,95,-10,No,91.33,82,98
101633,200008,301633,65,63,69,62,57,55,74,71,69,62,51,82,0.67,No,65,51,82
101634,200009,301634,95,90,92,88,89,86,90,88,87,96,85,96,0,No,90.17,85,96
101635,200010,301635,94,90,91,96,91,97,82,83,82,86,95,96,-0.67,No,90.25,82,97
101636,200011,301636,88,88,92,94,91,88,93,93,88,81,92,85,3.33,No,89.42,81,94
101637,200012,301637,90,92,80,87,89,80,79,92,86,90,89,86,-1,No,86.67,79,92
101638,200013,301638,88,83,94,90,95,87,96,96,84,85,93,86,0.33,No,89.75,83,96
101639,200014,301639,97,92,95,91,86,96,99,85,90,96,96,88,1.33,No,92.58,85,99
101640,200015,301640,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
101641,200016,301641,88,97,96,89,96,92,90,85,93,92,99,93,-1,No,92.5,85,99
101642,200017,301642,98,97,95,99,99,93,95,96,94,95,93,95,2.33,No,95.75,93,99
101643,200018,301643,77,84,78,87,82,82,83,83,89,84,82,83,-3.33,No,82.83,77,89
101644,200019,301644,88,80,96,85,84,87,81,90,96,93,84,95,-2.67,No,88.25,80,96
101645,200020,301645,89,81,76,80,78,76,73,87,77,74,78,76,6,No,78.75,73,89
101646,200021,301646,83,97,92,91,98,93,88,91,95,93,92,97,-3.33,No,92.5,83,98
101647,200022,301647,58,58,52,65,50,52,69,67,77,69,74,54,-9.67,No,62.08,50,77
101648,200023,301648,78,72,71,75,82,74,75,74,77,85,81,83,-9.33,No,77.25,71,85
101649,200024,301649,94,90,84,88,88,93,78,91,80,84,80,86,6,No,86.33,78,94
101650,200025,301650,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
101651,200001,301651,93,90,92,94,96,96,91,86,86,91,95,85,1.33,No,91.25,85,96
101652,200002,301652,82,78,79,86,78,77,74,80,79,82,87,82,-4,No,80.33,74,87
101653,200003,301653,80,85,78,75,72,81,79,86,85,88,84,72,-0.33,No,80.42,72,88
101654,200004,301654,85,70,59,67,74,53,59,55,81,78,68,54,4.67,No,66.92,53,85
101655,200005,301655,89,87,82,90,87,91,82,85,88,92,82,86,-0.67,No,86.75,82,92
101656,200006,301656,80,85,84,82,77,86,82,77,78,78,76,88,2.33,No,81.08,76,88
101657,200007,301657,78,71,75,71,75,81,83,74,77,77,71,78,-0.67,No,75.92,71,83
101658,200008,301658,74,73,75,80,81,81,70,70,80,81,78,70,-2.33,No,76.08,70,81
101659,200009,301659,94,85,96,92,91,88,82,86,89,92,87,82,4.67,No,88.67,82,96
101660,200010,301660,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
101661,200011,301661,64,85,66,81,60,65,51,63,67,58,52,58,15.67,Yes,64.17,51,85
101662,200012,301662,93,98,86,84,86,98,89,89,88,93,85,95,1.33,No,90.33,84,98
101663,200013,301663,82,81,76,82,71,83,83,78,76,81,71,73,4.67,No,78.08,71,83
101664,200014,301664,76,87,86,82,89,79,90,79,85,91,77,80,0.33,No,83.42,76,91
101665,200015,301665,81,72,81,83,83,80,79,87,75,78,86,78,-2.67,No,80.25,72,87
101666,200016,301666,93,100,89,92,90,91,89,89,88,90,100,100,-2.67,No,92.58,88,100
101667,200017,301667,84,90,94,96,84,85,97,84,98,92,84,90,0.67,No,89.83,84,98
101668,200018,301668,59,72,56,66,72,61,70,57,81,56,61,61,3,No,64.33,56,81
101669,200019,301669,86,83,79,78,78,85,76,76,71,82,80,75,3.67,No,79.08,71,86
101670,200020,301670,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
101671,200021,301671,82,75,82,80,78,82,76,76,70,76,76,79,2.67,No,77.67,70,82
101672,200022,301672,85,90,76,85,92,92,91,92,86,76,84,90,0.33,No,86.58,76,92
101673,200023,301673,72,70,78,79,83,78,70,77,73,81,82,75,-6,No,76.5,70,83
101674,200024,301674,91,98,99,92,91,96,99,93,94,91,100,100,-1,No,95.33,91,100
101675,200025,301675,70,60,60,72,59,51,76,55,75,72,84,55,-7,No,65.75,51,84
101676,200001,301676,75,71,82,76,75,80,74,73,81,84,77,72,-1.67,No,76.67,71,84
101677,200002,301677,81,81,83,78,84,78,85,75,84,76,80,76,4.33,No,80.08,75,85
101678,200003,301678,81,80,70,78,76,84,70,78,71,74,74,71,4,No,75.58,70,84
101679,200004,301679,75,75,82,81,79,76,76,79,78,77,79,76,0,No,77.75,75,82
101680,200005,301680,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
101681,200006,301681,92,79,87,80,89,89,91,88,85,76,79,79,8,No,84.5,76,92
101682,200007,301682,70,66,85,84,53,74,69,69,58,50,52,74,15,Yes,67,50,85
101683,200008,301683,88,87,86,88,87,79,82,88,82,84,84,81,4,No,84.67,79,88
101684,200009,301684,88,82,92,83,85,88,84,82,83,92,83,84,1,No,85.5,82,92
101685,200010,301685,75,74,70,78,71,70,78,74,77,75,72,78,-2,No,74.33,70,78
101686,200011,301686,98,85,84,97,96,86,95,90,98,85,87,98,-1,No,91.58,84,98
101687,200012,301687,76,73,74,80,86,86,86,73,78,73,74,73,1,No,77.67,73,86
101688,200013,301688,84,83,88,84,90,84,81,78,88,79,88,83,1.67,No,84.17,78,90
101689,200014,301689,65,83,65,85,50,72,85,60,76,60,53,53,15.67,Yes,67.25,50,85
101690,200015,301690,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
101691,200016,301691,92,84,93,92,86,86,84,85,95,91,85,85,2.67,No,88.17,84,95
101692,200017,301692,95,84,98,92,85,94,87,94,96,85,89,95,2.67,No,91.17,84,98
101693,200018,301693,93,87,84,86,90,88,100,89,90,91,88,87,-0.67,No,89.42,84,100
101694,200019,301694,100,91,95,89,98,86,100,99,94,84,96,99,2.33,No,94.25,84,100
101695,200020,301695,94,85,83,95,93,87,82,98,85,90,89,84,-0.33,No,88.75,82,98
101696,200021,301696,58,79,78,76,57,79,82,57,72,76,84,65,-3.33,No,71.92,57,84
101697,200022,301697,93,95,99,89,84,88,96,96,95,96,96,89,2,No,93,84,99
101698,200023,301698,97,89,90,96,100,92,95,100,91,96,96,93,-3,No,94.58,89,100
101699,200024,301699,94,99,86,100,95,90,86,100,94,100,90,99,-3.33,No,94.42,86,100
101700,200025,301700,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
101701,200001,301701,94,87,99,97,100,85,85,99,94,100,93,96,-3,No,94.08,85,100
101702,200002,301702,95,98,94,88,100,92,100,95,89,99,100,93,-1.67,No,95.25,88,100
101703,200003,301703,79,83,71,63,75,84,84,56,74,68,84,51,10,No,72.67,51,84
101704,200004,301704,84,85,75,80,91,87,75,85,80,78,76,80,3.33,No,81.33,75,91
101705,200005,301705,83,93,80,91,91,88,80,79,84,87,87,90,-2.67,No,86.08,79,93
101706,200006,301706,86,90,83,89,84,93,98,92,90,98,91,86,-5.33,No,90,83,98
101707,200007,301707,95,97,91,84,88,98,95,84,85,84,90,85,8,No,89.67,84,98
101708,200008,301708,90,90,81,89,84,78,89,90,87,81,86,84,3.33,No,85.75,78,90
101709,200009,301709,90,94,95,82,97,96,81,84,97,96,86,94,1,No,91,81,97
101710,200010,301710,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
101711,200011,301711,70,71,74,81,79,71,70,75,76,77,77,76,-5,No,74.75,70,81
101712,200012,301712,72,83,86,79,81,84,83,82,76,80,72,83,2,No,80.08,72,86
101713,200013,301713,75,74,81,82,84,86,75,81,84,76,76,76,0.67,No,79.17,74,86
101714,200014,301714,70,80,77,76,79,84,70,78,85,79,85,82,-6.33,No,78.75,70,85
101715,200015,301715,85,86,87,83,89,86,81,79,83,83,86,76,4.33,No,83.67,76,89
101716,200016,301716,84,86,91,92,93,88,85,87,83,82,89,94,-1.33,No,87.83,82,94
101717,200017,301717,61,55,54,80,65,59,79,81,60,77,67,84,-19.33,No,68.5,54,84
101718,200018,301718,94,98,97,97,97,92,92,96,92,98,91,97,1,No,95.08,91,98
101719,200019,301719,82,73,86,80,85,81,72,84,72,71,80,71,6.33,No,78.08,71,86
101720,200020,301720,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
101721,200021,301721,88,98,96,89,95,100,100,96,95,100,94,98,-3.33,No,95.75,88,100
101722,200022,301722,93,98,91,96,100,100,96,90,100,90,98,96,-0.67,No,95.67,90,100
101723,200023,301723,99,91,93,94,91,86,95,92,100,100,85,92,2,No,93.17,85,100
101724,200024,301724,57,83,63,76,55,54,62,65,83,61,77,52,4.33,No,65.67,52,83
101725,200025,301725,98,99,88,85,94,88,98,98,89,83,92,96,4.67,No,92.33,83,99
101726,200001,301726,82,74,82,77,75,86,81,85,82,78,82,79,-0.33,No,80.25,74,86
101727,200002,301727,98,83,85,98,85,93,95,97,88,91,90,94,-3,No,91.42,83,98
101728,200003,301728,84,97,96,94,87,94,84,91,89,88,94,86,3,No,90.33,84,97
101729,200004,301729,93,97,98,93,95,86,85,86,88,86,95,100,2.33,No,91.83,85,100
101730,200005,301730,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
101731,200006,301731,51,84,64,71,60,56,55,84,76,83,68,68,-6.67,No,68.33,51,84
101732,200007,301732,81,84,80,88,88,81,86,83,86,77,83,87,-0.67,No,83.67,77,88
101733,200008,301733,88,93,81,93,80,78,82,81,79,91,91,79,0.33,No,84.67,78,93
101734,200009,301734,80,87,77,85,73,85,71,81,87,80,79,81,1.33,No,80.5,71,87
101735,200010,301735,78,76,83,85,75,86,82,86,73,72,75,76,4.67,No,78.92,72,86
101736,200011,301736,87,93,100,100,97,100,90,89,94,100,89,95,-1.33,No,94.5,87,100
101737,200012,301737,77,77,82,80,91,91,78,88,87,81,90,90,-8.33,No,84.33,77,91
101738,200013,301738,63,64,73,55,70,82,84,51,79,50,70,62,6,No,66.92,50,84
101739,200014,301739,83,71,74,74,78,73,71,78,75,86,80,75,-4.33,No,76.5,71,86
101740,200015,301740,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
101741,200016,301741,88,80,84,90,78,78,93,87,80,93,80,78,0.33,No,84.08,78,93
101742,200017,301742,86,77,80,85,82,90,82,88,78,86,92,91,-8.67,No,84.75,77,92
101743,200018,301743,85,85,77,87,75,79,84,89,85,80,79,84,1.33,No,82.42,75,89
101744,200019,301744,75,74,84,84,87,76,85,83,88,81,76,84,-2.67,No,81.42,74,88
101745,200020,301745,74,65,81,61,72,72,57,56,74,68,65,75,4,No,68.33,56,81
101746,200021,301746,87,90,100,93,100,100,91,100,86,91,99,98,-3.67,No,94.58,86,100
101747,200022,301747,80,90,87,89,85,96,82,92,88,88,82,93,-2,No,87.67,80,96
101748,200023,301748,70,72,83,79,75,79,78,82,77,70,80,72,1,No,76.42,70,83
101749,200024,301749,74,70,72,83,74,70,76,72,83,81,74,81,-6.67,No,75.83,70,83
101750,200025,301750,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
101751,200001,301751,86,91,91,91,97,86,99,90,93,89,83,96,0,No,91,83,99
101752,200002,301752,52,76,81,75,66,50,61,61,82,84,67,82,-8,No,69.75,50,84
101753,200003,301753,89,91,92,84,88,91,95,85,96,84,95,89,1.33,No,89.92,84,96
101754,200004,301754,73,86,76,76,85,81,74,79,82,79,89,89,-7.33,No,80.75,73,89
101755,200005,301755,85,84,75,84,83,80,85,76,76,75,81,78,3.33,No,80.17,75,85
101756,200006,301756,96,82,90,85,89,82,82,85,93,88,98,95,-4.33,No,88.75,82,98
101757,200007,301757,72,71,79,71,78,75,72,70,75,70,72,74,2,No,73.25,70,79
101758,200008,301758,70,80,83,83,73,70,77,77,71,70,70,84,3,No,75.67,70,84
101759,200009,301759,67,56,63,60,67,73,65,85,54,53,80,69,-5.33,No,66,53,85
101760,200010,301760,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
101761,200011,301761,91,91,95,100,87,100,91,99,95,100,93,92,-2.67,No,94.5,87,100
101762,200012,301762,83,74,87,81,76,77,81,72,80,78,77,85,1.33,No,79.25,72,87
101763,200013,301763,73,71,71,76,79,82,86,83,73,82,76,71,-4.67,No,76.92,71,86
101764,200014,301764,82,86,94,96,87,83,86,83,83,92,89,94,-4.33,No,87.92,82,96
101765,200015,301765,84,82,91,86,93,80,80,90,94,95,90,80,-2.67,No,87.08,80,95
101766,200016,301766,56,81,65,58,71,50,51,79,63,79,55,62,2,No,64.17,50,81
101767,200017,301767,82,73,73,70,71,74,80,70,84,83,70,80,-1.67,No,75.83,70,84
101768,200018,301768,86,87,85,82,90,92,90,95,85,97,85,87,-3.67,No,88.42,82,97
101769,200019,301769,86,99,84,98,92,93,91,97,85,88,91,93,-1,No,91.42,84,99
101770,200020,301770,80,76,72,68,64,60,56,52,48,44,40,36,36,Yes,58,36,80
101771,200021,301771,76,82,75,73,83,71,75,81,76,77,79,73,1.33,No,76.75,71,83
101772,200022,301772,71,79,80,85,86,76,83,71,77,76,84,82,-4,No,79.17,71,86
101773,200023,301773,56,64,58,80,76,55,79,69,85,51,58,67,0.67,No,66.5,51,85
101774,200024,301774,89,89,81,90,79,82,81,81,81,88,80,83,2.67,No,83.67,79,90
