assessment_id,student_id,subject,assessment_type,date,max_marks,obtained_marks,percentage,grade,term,remarks
ASS_INST_002_005351,STU_INST_002_0358,Hindi,Quiz,2025-06-26,25,10,41.6,C2,Second Term,Needs Improvement
ASS_INST_002_005352,STU_INST_002_0358,Physics,Quiz,2025-07-22,80,37,47.3,C2,Final Term,Needs Improvement
ASS_INST_002_005353,STU_INST_002_0358,Computer Science,Monthly Test,2025-06-10,20,6,30.9,D,Second Term,Needs Improvement
ASS_INST_002_005354,STU_INST_002_0358,Accountancy,Final Exam,2025-05-31,20,13,68.5,B2,First Term,Good
ASS_INST_002_005355,STU_INST_002_0358,Computer Science,Project Work,2025-06-17,50,23,47.2,C2,Second Term,Needs Improvement
ASS_INST_002_005356,STU_INST_002_0359,Social Studies,Monthly Test,2025-08-12,25,10,40.5,C2,First Term,Needs Improvement
ASS_INST_002_005357,STU_INST_002_0359,Science,Quiz,2025-06-30,50,12,25.4,D,Final Term,Needs Improvement
ASS_INST_002_005358,STU_INST_002_0359,Economics,Viva Voce,2025-05-29,20,12,61.5,B2,First Term,Good
ASS_INST_002_005359,STU_INST_002_0359,Sanskrit,Practical Exam,2025-05-19,80,30,37.6,D,First Term,Needs Improvement
ASS_INST_002_005360,STU_INST_002_0359,Social Studies,Project Work,2025-07-06,100,45,45.9,C2,Final Term,Needs Improvement
ASS_INST_002_005361,STU_INST_002_0359,Economics,Final Exam,2025-06-02,20,6,32.3,D,First Term,Needs Improvement
ASS_INST_002_005362,STU_INST_002_0359,Chemistry,Project Work,2025-08-10,20,6,32.5,D,Final Term,Needs Improvement
ASS_INST_002_005363,STU_INST_002_0359,Chemistry,Project Work,2025-07-15,25,9,38.1,D,First Term,Needs Improvement
ASS_INST_002_005364,STU_INST_002_0359,Biology,Assignment,2025-09-03,20,9,48.0,C2,Final Term,Needs Improvement
ASS_INST_002_005365,STU_INST_002_0359,Computer Science,Final Exam,2025-09-09,80,22,27.7,D,Final Term,Needs Improvement
ASS_INST_002_005366,STU_INST_002_0359,Biology,Internal Assessment,2025-07-19,80,35,44.6,C2,Second Term,Needs Improvement
ASS_INST_002_005367,STU_INST_002_0359,Social Studies,Monthly Test,2025-08-31,100,36,36.2,D,Final Term,Needs Improvement
ASS_INST_002_005368,STU_INST_002_0359,Computer Science,Final Exam,2025-06-11,50,23,46.9,C2,Final Term,Needs Improvement
ASS_INST_002_005369,STU_INST_002_0359,Sanskrit,Final Exam,2025-05-20,80,52,65.6,B2,Second Term,Good
ASS_INST_002_005370,STU_INST_002_0360,Biology,Internal Assessment,2025-06-18,25,19,78.8,B1,Second Term,Very Good
ASS_INST_002_005371,STU_INST_002_0360,Sanskrit,Final Exam,2025-08-28,50,32,64.0,B2,Second Term,Good
ASS_INST_002_005372,STU_INST_002_0360,Computer Science,Viva Voce,2025-07-28,25,18,74.1,B1,First Term,Very Good
ASS_INST_002_005373,STU_INST_002_0360,Economics,Unit Test,2025-07-13,25,21,85.7,A2,Final Term,Excellent
ASS_INST_002_005374,STU_INST_002_0360,Computer Science,Monthly Test,2025-06-03,25,21,87.6,A2,Second Term,Excellent
ASS_INST_002_005375,STU_INST_002_0360,Biology,Internal Assessment,2025-06-02,20,15,78.7,B1,Final Term,Very Good
ASS_INST_002_005376,STU_INST_002_0360,Accountancy,Final Exam,2025-07-05,100,100,100.0,A1,Final Term,Outstanding
ASS_INST_002_005377,STU_INST_002_0360,Chemistry,Monthly Test,2025-06-22,100,59,59.1,C1,First Term,Satisfactory
ASS_INST_002_005378,STU_INST_002_0360,Sanskrit,Unit Test,2025-07-03,20,16,84.5,A2,Final Term,Excellent
ASS_INST_002_005379,STU_INST_002_0360,Chemistry,Final Exam,2025-05-29,50,36,73.8,B1,Second Term,Very Good
ASS_INST_002_005380,STU_INST_002_0360,English,Assignment,2025-07-30,25,23,93.3,A1,First Term,Outstanding
ASS_INST_002_005381,STU_INST_002_0360,Computer Science,Project Work,2025-08-27,100,75,75.2,B1,First Term,Very Good
ASS_INST_002_005382,STU_INST_002_0360,Chemistry,Final Exam,2025-06-26,80,80,100.0,A1,First Term,Outstanding
ASS_INST_002_005383,STU_INST_002_0360,Economics,Final Exam,2025-08-07,80,61,76.6,B1,Second Term,Very Good
ASS_INST_002_005384,STU_INST_002_0360,Biology,Half Yearly Exam,2025-09-10,100,88,88.2,A2,First Term,Excellent
ASS_INST_002_005385,STU_INST_002_0361,Accountancy,Project Work,2025-07-08,50,31,63.7,B2,Final Term,Good
ASS_INST_002_005386,STU_INST_002_0361,Chemistry,Final Exam,2025-06-23,100,73,73.5,B1,First Term,Very Good
ASS_INST_002_005387,STU_INST_002_0361,Biology,Assignment,2025-09-10,50,28,56.3,C1,First Term,Satisfactory
ASS_INST_002_005388,STU_INST_002_0361,Social Studies,Viva Voce,2025-05-27,100,75,75.0,B1,Final Term,Very Good
ASS_INST_002_005389,STU_INST_002_0361,Hindi,Project Work,2025-07-28,80,25,32.0,D,Final Term,Needs Improvement
ASS_INST_002_005390,STU_INST_002_0361,Sanskrit,Half Yearly Exam,2025-09-01,100,57,57.6,C1,First Term,Satisfactory
ASS_INST_002_005391,STU_INST_002_0361,Chemistry,Internal Assessment,2025-07-12,100,54,54.9,C1,First Term,Satisfactory
ASS_INST_002_005392,STU_INST_002_0361,Hindi,Project Work,2025-05-27,100,100,100.0,A1,Second Term,Outstanding
ASS_INST_002_005393,STU_INST_002_0361,Biology,Monthly Test,2025-06-15,20,10,54.2,C1,First Term,Satisfactory
ASS_INST_002_005394,STU_INST_002_0361,Economics,Assignment,2025-08-19,80,46,58.6,C1,First Term,Satisfactory
ASS_INST_002_005395,STU_INST_002_0361,Hindi,Half Yearly Exam,2025-06-24,20,10,53.6,C1,Second Term,Satisfactory
ASS_INST_002_005396,STU_INST_002_0361,Biology,Monthly Test,2025-08-20,80,59,74.7,B1,Second Term,Very Good
ASS_INST_002_005397,STU_INST_002_0361,Physics,Assignment,2025-08-05,80,49,61.3,B2,First Term,Good
ASS_INST_002_005398,STU_INST_002_0361,Economics,Half Yearly Exam,2025-08-20,80,47,59.1,C1,First Term,Satisfactory
ASS_INST_002_005399,STU_INST_002_0362,Computer Science,Final Exam,2025-08-17,80,80,100.0,A1,Final Term,Outstanding
ASS_INST_002_005400,STU_INST_002_0362,Economics,Half Yearly Exam,2025-07-25,80,54,68.6,B2,Second Term,Good
ASS_INST_002_005401,STU_INST_002_0362,Economics,Half Yearly Exam,2025-08-09,50,39,78.0,B1,Final Term,Very Good
ASS_INST_002_005402,STU_INST_002_0362,Mathematics,Internal Assessment,2025-06-27,50,36,73.1,B1,Second Term,Very Good
ASS_INST_002_005403,STU_INST_002_0362,Mathematics,Practical Exam,2025-07-14,50,25,50.7,C1,Second Term,Satisfactory
ASS_INST_002_005404,STU_INST_002_0362,Accountancy,Half Yearly Exam,2025-07-04,50,27,55.4,C1,First Term,Satisfactory
ASS_INST_002_005405,STU_INST_002_0362,English,Internal Assessment,2025-08-20,100,45,45.6,C2,First Term,Needs Improvement
ASS_INST_002_005406,STU_INST_002_0362,Sanskrit,Quiz,2025-09-03,80,34,43.7,C2,Final Term,Needs Improvement
ASS_INST_002_005407,STU_INST_002_0362,Science,Final Exam,2025-06-12,50,33,66.4,B2,Second Term,Good
ASS_INST_002_005408,STU_INST_002_0362,Accountancy,Project Work,2025-06-26,50,33,67.6,B2,First Term,Good
ASS_INST_002_005409,STU_INST_002_0362,Biology,Quiz,2025-08-06,50,31,63.5,B2,First Term,Good
ASS_INST_002_005410,STU_INST_002_0362,Biology,Practical Exam,2025-08-22,50,36,72.6,B1,Final Term,Very Good
ASS_INST_002_005411,STU_INST_002_0362,Hindi,Practical Exam,2025-06-13,50,31,62.8,B2,Second Term,Good
ASS_INST_002_005412,STU_INST_002_0363,Social Studies,Project Work,2025-06-19,25,17,69.4,B2,Final Term,Good
ASS_INST_002_005413,STU_INST_002_0363,Hindi,Project Work,2025-06-05,100,38,38.1,D,First Term,Needs Improvement
ASS_INST_002_005414,STU_INST_002_0363,Economics,Viva Voce,2025-05-25,25,16,64.7,B2,Final Term,Good
ASS_INST_002_005415,STU_INST_002_0363,Hindi,Half Yearly Exam,2025-06-21,20,12,60.7,B2,Second Term,Good
ASS_INST_002_005416,STU_INST_002_0363,Chemistry,Internal Assessment,2025-09-01,100,0,0.9,D,Final Term,Needs Improvement
ASS_INST_002_005417,STU_INST_002_0363,Social Studies,Final Exam,2025-06-26,100,19,19.9,D,Second Term,Needs Improvement
ASS_INST_002_005418,STU_INST_002_0363,Accountancy,Viva Voce,2025-06-11,100,16,16.0,D,Final Term,Needs Improvement
ASS_INST_002_005419,STU_INST_002_0363,Social Studies,Monthly Test,2025-07-10,20,10,52.5,C1,Final Term,Satisfactory
ASS_INST_002_005420,STU_INST_002_0363,Economics,Practical Exam,2025-06-09,100,27,27.5,D,Final Term,Needs Improvement
ASS_INST_002_005421,STU_INST_002_0363,Chemistry,Monthly Test,2025-07-25,25,16,65.9,B2,Second Term,Good
ASS_INST_002_005422,STU_INST_002_0363,Mathematics,Practical Exam,2025-06-07,20,5,27.4,D,First Term,Needs Improvement
ASS_INST_002_005423,STU_INST_002_0363,Economics,Internal Assessment,2025-09-03,80,40,50.2,C1,Final Term,Satisfactory
ASS_INST_002_005424,STU_INST_002_0363,Physics,Practical Exam,2025-09-08,50,14,28.8,D,Final Term,Needs Improvement
ASS_INST_002_005425,STU_INST_002_0363,Science,Project Work,2025-05-24,80,45,57.4,C1,First Term,Satisfactory
ASS_INST_002_005426,STU_INST_002_0363,Science,Assignment,2025-08-20,20,8,41.3,C2,Final Term,Needs Improvement
ASS_INST_002_005427,STU_INST_002_0363,Chemistry,Monthly Test,2025-09-06,25,9,38.9,D,First Term,Needs Improvement
ASS_INST_002_005428,STU_INST_002_0363,Economics,Monthly Test,2025-08-05,80,27,34.7,D,Second Term,Needs Improvement
ASS_INST_002_005429,STU_INST_002_0363,Biology,Monthly Test,2025-06-11,50,13,27.1,D,First Term,Needs Improvement
ASS_INST_002_005430,STU_INST_002_0364,Physics,Half Yearly Exam,2025-08-30,25,14,59.6,C1,Second Term,Satisfactory
ASS_INST_002_005431,STU_INST_002_0364,Physics,Internal Assessment,2025-05-31,25,10,40.8,C2,Final Term,Needs Improvement
ASS_INST_002_005432,STU_INST_002_0364,Mathematics,Viva Voce,2025-06-02,50,48,96.2,A1,Final Term,Outstanding
ASS_INST_002_005433,STU_INST_002_0364,Accountancy,Viva Voce,2025-09-02,100,81,81.7,A2,Final Term,Excellent
ASS_INST_002_005434,STU_INST_002_0364,Hindi,Half Yearly Exam,2025-06-16,50,24,48.2,C2,Final Term,Needs Improvement
ASS_INST_002_005435,STU_INST_002_0364,Accountancy,Final Exam,2025-06-21,80,36,45.6,C2,First Term,Needs Improvement
ASS_INST_002_005436,STU_INST_002_0364,Economics,Quiz,2025-07-08,80,39,49.6,C2,Second Term,Needs Improvement
ASS_INST_002_005437,STU_INST_002_0364,Social Studies,Quiz,2025-08-09,25,20,80.1,A2,First Term,Excellent
ASS_INST_002_005438,STU_INST_002_0364,Mathematics,Half Yearly Exam,2025-07-31,20,18,90.9,A1,Second Term,Outstanding
ASS_INST_002_005439,STU_INST_002_0364,Social Studies,Unit Test,2025-08-01,80,14,17.7,D,Second Term,Needs Improvement
ASS_INST_002_005440,STU_INST_002_0364,Computer Science,Project Work,2025-07-21,25,19,77.1,B1,Final Term,Very Good
ASS_INST_002_005441,STU_INST_002_0364,Biology,Assignment,2025-06-27,80,38,47.9,C2,Second Term,Needs Improvement
ASS_INST_002_005442,STU_INST_002_0364,Mathematics,Monthly Test,2025-06-23,80,30,38.3,D,Second Term,Needs Improvement
ASS_INST_002_005443,STU_INST_002_0365,Accountancy,Final Exam,2025-08-31,100,72,72.3,B1,Second Term,Very Good
ASS_INST_002_005444,STU_INST_002_0365,Economics,Internal Assessment,2025-08-31,80,42,53.6,C1,Final Term,Satisfactory
ASS_INST_002_005445,STU_INST_002_0365,Sanskrit,Viva Voce,2025-09-05,25,19,76.8,B1,Second Term,Very Good
ASS_INST_002_005446,STU_INST_002_0365,Social Studies,Viva Voce,2025-06-11,50,34,69.3,B2,First Term,Good
ASS_INST_002_005447,STU_INST_002_0365,Science,Assignment,2025-06-22,50,29,58.1,C1,First Term,Satisfactory
ASS_INST_002_005448,STU_INST_002_0365,Science,Practical Exam,2025-08-08,100,81,81.3,A2,Final Term,Excellent
ASS_INST_002_005449,STU_INST_002_0365,Accountancy,Unit Test,2025-09-13,100,49,49.4,C2,First Term,Needs Improvement
ASS_INST_002_005450,STU_INST_002_0365,Hindi,Viva Voce,2025-06-26,25,8,32.4,D,First Term,Needs Improvement
ASS_INST_002_005451,STU_INST_002_0365,Chemistry,Half Yearly Exam,2025-06-19,20,17,86.6,A2,Second Term,Excellent
ASS_INST_002_005452,STU_INST_002_0365,Science,Half Yearly Exam,2025-08-21,50,23,47.9,C2,First Term,Needs Improvement
ASS_INST_002_005453,STU_INST_002_0365,Science,Assignment,2025-06-03,80,44,55.2,C1,First Term,Satisfactory
ASS_INST_002_005454,STU_INST_002_0365,Economics,Practical Exam,2025-07-20,100,42,42.0,C2,First Term,Needs Improvement
ASS_INST_002_005455,STU_INST_002_0365,Computer Science,Final Exam,2025-05-31,100,53,53.9,C1,Second Term,Satisfactory
ASS_INST_002_005456,STU_INST_002_0365,English,Practical Exam,2025-09-11,20,11,57.9,C1,Second Term,Satisfactory
ASS_INST_002_005457,STU_INST_002_0365,Accountancy,Project Work,2025-08-06,80,25,32.1,D,Second Term,Needs Improvement
ASS_INST_002_005458,STU_INST_002_0366,Science,Final Exam,2025-06-16,100,33,33.6,D,Final Term,Needs Improvement
ASS_INST_002_005459,STU_INST_002_0366,Sanskrit,Practical Exam,2025-08-05,20,7,37.4,D,Second Term,Needs Improvement
ASS_INST_002_005460,STU_INST_002_0366,Biology,Viva Voce,2025-05-31,50,25,51.0,C1,First Term,Satisfactory
ASS_INST_002_005461,STU_INST_002_0366,Mathematics,Viva Voce,2025-09-03,20,12,61.0,B2,Second Term,Good
ASS_INST_002_005462,STU_INST_002_0366,Science,Quiz,2025-05-23,25,19,76.6,B1,Second Term,Very Good
ASS_INST_002_005463,STU_INST_002_0366,Hindi,Half Yearly Exam,2025-05-24,50,48,97.4,A1,First Term,Outstanding
ASS_INST_002_005464,STU_INST_002_0366,Science,Practical Exam,2025-06-17,100,56,56.5,C1,Second Term,Satisfactory
ASS_INST_002_005465,STU_INST_002_0366,Mathematics,Assignment,2025-08-27,50,22,45.1,C2,Final Term,Needs Improvement
ASS_INST_002_005466,STU_INST_002_0366,Biology,Half Yearly Exam,2025-07-25,20,2,10.4,D,Final Term,Needs Improvement
ASS_INST_002_005467,STU_INST_002_0366,Chemistry,Monthly Test,2025-06-22,80,46,57.9,C1,Second Term,Satisfactory
ASS_INST_002_005468,STU_INST_002_0366,Accountancy,Monthly Test,2025-09-12,20,10,50.2,C1,First Term,Satisfactory
ASS_INST_002_005469,STU_INST_002_0366,Accountancy,Viva Voce,2025-07-06,20,9,46.8,C2,First Term,Needs Improvement
ASS_INST_002_005470,STU_INST_002_0366,Chemistry,Half Yearly Exam,2025-05-23,80,33,41.4,C2,First Term,Needs Improvement
ASS_INST_002_005471,STU_INST_002_0366,Accountancy,Final Exam,2025-05-22,25,10,42.0,C2,Second Term,Needs Improvement
ASS_INST_002_005472,STU_INST_002_0366,Sanskrit,Assignment,2025-05-21,80,47,59.2,C1,First Term,Satisfactory
ASS_INST_002_005473,STU_INST_002_0367,Science,Half Yearly Exam,2025-06-08,80,53,67.1,B2,Second Term,Good
ASS_INST_002_005474,STU_INST_002_0367,Accountancy,Unit Test,2025-06-11,25,13,55.0,C1,First Term,Satisfactory
ASS_INST_002_005475,STU_INST_002_0367,Mathematics,Unit Test,2025-05-19,50,34,69.7,B2,Second Term,Good
ASS_INST_002_005476,STU_INST_002_0367,Chemistry,Project Work,2025-05-30,50,39,78.7,B1,Second Term,Very Good
ASS_INST_002_005477,STU_INST_002_0367,Hindi,Internal Assessment,2025-06-06,25,13,53.8,C1,Final Term,Satisfactory
ASS_INST_002_005478,STU_INST_002_0367,Science,Half Yearly Exam,2025-08-26,20,15,77.5,B1,First Term,Very Good
ASS_INST_002_005479,STU_INST_002_0367,Social Studies,Monthly Test,2025-07-12,20,7,38.4,D,Second Term,Needs Improvement
ASS_INST_002_005480,STU_INST_002_0367,Chemistry,Viva Voce,2025-07-26,80,48,60.7,B2,Final Term,Good
ASS_INST_002_005481,STU_INST_002_0367,Mathematics,Internal Assessment,2025-07-04,100,48,48.6,C2,First Term,Needs Improvement
ASS_INST_002_005482,STU_INST_002_0367,Chemistry,Half Yearly Exam,2025-09-11,25,16,64.3,B2,Second Term,Good
ASS_INST_002_005483,STU_INST_002_0367,Biology,Viva Voce,2025-06-22,80,13,16.7,D,First Term,Needs Improvement
ASS_INST_002_005484,STU_INST_002_0367,Computer Science,Half Yearly Exam,2025-06-07,50,38,76.7,B1,First Term,Very Good
ASS_INST_002_005485,STU_INST_002_0367,English,Quiz,2025-08-26,80,43,54.6,C1,First Term,Satisfactory
ASS_INST_002_005486,STU_INST_002_0367,Chemistry,Quiz,2025-08-30,20,12,63.3,B2,Second Term,Good
ASS_INST_002_005487,STU_INST_002_0368,Computer Science,Practical Exam,2025-07-13,20,9,49.0,C2,First Term,Needs Improvement
ASS_INST_002_005488,STU_INST_002_0368,Science,Project Work,2025-07-31,80,74,93.2,A1,Final Term,Outstanding
ASS_INST_002_005489,STU_INST_002_0368,English,Project Work,2025-05-29,25,17,69.4,B2,Final Term,Good
ASS_INST_002_005490,STU_INST_002_0368,Hindi,Final Exam,2025-08-23,20,11,56.4,C1,Second Term,Satisfactory
ASS_INST_002_005491,STU_INST_002_0368,Accountancy,Unit Test,2025-08-01,25,6,25.4,D,Second Term,Needs Improvement
ASS_INST_002_005492,STU_INST_002_0368,Social Studies,Unit Test,2025-06-03,20,11,56.9,C1,Final Term,Satisfactory
ASS_INST_002_005493,STU_INST_002_0368,Physics,Viva Voce,2025-09-06,50,10,21.4,D,First Term,Needs Improvement
ASS_INST_002_005494,STU_INST_002_0368,Physics,Project Work,2025-08-08,20,13,65.5,B2,First Term,Good
ASS_INST_002_005495,STU_INST_002_0368,Physics,Final Exam,2025-05-24,50,36,73.8,B1,Final Term,Very Good
ASS_INST_002_005496,STU_INST_002_0368,Sanskrit,Practical Exam,2025-06-24,100,75,75.9,B1,Second Term,Very Good
ASS_INST_002_005497,STU_INST_002_0368,Computer Science,Assignment,2025-06-11,100,47,47.7,C2,Final Term,Needs Improvement
ASS_INST_002_005498,STU_INST_002_0368,Computer Science,Internal Assessment,2025-09-13,80,41,51.8,C1,First Term,Satisfactory
ASS_INST_002_005499,STU_INST_002_0368,Economics,Unit Test,2025-08-28,20,12,61.5,B2,First Term,Good
ASS_INST_002_005500,STU_INST_002_0368,Mathematics,Assignment,2025-06-19,50,26,53.3,C1,First Term,Satisfactory
ASS_INST_002_005501,STU_INST_002_0368,Physics,Final Exam,2025-08-27,20,6,33.3,D,Final Term,Needs Improvement
ASS_INST_002_005502,STU_INST_002_0369,Accountancy,Viva Voce,2025-08-11,50,13,27.3,D,Second Term,Needs Improvement
ASS_INST_002_005503,STU_INST_002_0369,Mathematics,Viva Voce,2025-09-03,25,11,45.6,C2,Final Term,Needs Improvement
ASS_INST_002_005504,STU_INST_002_0369,Accountancy,Unit Test,2025-08-16,100,30,30.2,D,Final Term,Needs Improvement
ASS_INST_002_005505,STU_INST_002_0369,Computer Science,Assignment,2025-06-13,100,34,34.2,D,First Term,Needs Improvement
ASS_INST_002_005506,STU_INST_002_0369,Economics,Final Exam,2025-07-26,50,14,29.1,D,Second Term,Needs Improvement
ASS_INST_002_005507,STU_INST_002_0369,English,Assignment,2025-05-22,80,64,80.6,A2,Final Term,Excellent
ASS_INST_002_005508,STU_INST_002_0369,Accountancy,Internal Assessment,2025-06-02,20,8,40.7,C2,Final Term,Needs Improvement
ASS_INST_002_005509,STU_INST_002_0369,Sanskrit,Internal Assessment,2025-07-29,20,8,42.5,C2,Second Term,Needs Improvement
ASS_INST_002_005510,STU_INST_002_0369,Mathematics,Project Work,2025-08-01,20,5,28.2,D,Final Term,Needs Improvement
ASS_INST_002_005511,STU_INST_002_0369,Science,Internal Assessment,2025-06-15,100,46,47.0,C2,Second Term,Needs Improvement
ASS_INST_002_005512,STU_INST_002_0369,Social Studies,Quiz,2025-08-26,80,32,40.2,C2,Second Term,Needs Improvement
ASS_INST_002_005513,STU_INST_002_0369,Hindi,Quiz,2025-07-20,25,1,7.1,D,First Term,Needs Improvement
ASS_INST_002_005514,STU_INST_002_0369,English,Half Yearly Exam,2025-08-21,50,32,65.4,B2,Second Term,Good
ASS_INST_002_005515,STU_INST_002_0370,Economics,Internal Assessment,2025-09-12,25,11,44.7,C2,First Term,Needs Improvement
ASS_INST_002_005516,STU_INST_002_0370,English,Unit Test,2025-07-18,80,45,56.3,C1,Final Term,Satisfactory
ASS_INST_002_005517,STU_INST_002_0370,Biology,Unit Test,2025-08-07,25,8,35.3,D,Final Term,Needs Improvement
ASS_INST_002_005518,STU_INST_002_0370,Computer Science,Practical Exam,2025-06-15,100,54,54.7,C1,Second Term,Satisfactory
ASS_INST_002_005519,STU_INST_002_0370,Chemistry,Internal Assessment,2025-08-28,20,11,58.7,C1,First Term,Satisfactory
ASS_INST_002_005520,STU_INST_002_0370,Physics,Internal Assessment,2025-06-14,80,16,20.3,D,Second Term,Needs Improvement
ASS_INST_002_005521,STU_INST_002_0370,Economics,Final Exam,2025-08-13,50,28,56.1,C1,Final Term,Satisfactory
ASS_INST_002_005522,STU_INST_002_0370,English,Final Exam,2025-07-20,20,8,44.8,C2,Final Term,Needs Improvement
ASS_INST_002_005523,STU_INST_002_0370,Economics,Practical Exam,2025-06-27,25,7,28.2,D,Second Term,Needs Improvement
ASS_INST_002_005524,STU_INST_002_0370,Social Studies,Project Work,2025-05-31,80,61,76.8,B1,Second Term,Very Good
ASS_INST_002_005525,STU_INST_002_0370,Mathematics,Internal Assessment,2025-09-04,100,29,29.9,D,Second Term,Needs Improvement
ASS_INST_002_005526,STU_INST_002_0370,Social Studies,Practical Exam,2025-09-10,20,10,50.9,C1,Second Term,Satisfactory
ASS_INST_002_005527,STU_INST_002_0371,Science,Unit Test,2025-08-24,100,12,12.5,D,First Term,Needs Improvement
ASS_INST_002_005528,STU_INST_002_0371,Biology,Quiz,2025-08-29,20,3,15.1,D,Second Term,Needs Improvement
ASS_INST_002_005529,STU_INST_002_0371,Mathematics,Half Yearly Exam,2025-08-06,100,53,53.9,C1,Second Term,Satisfactory
ASS_INST_002_005530,STU_INST_002_0371,Physics,Unit Test,2025-08-15,80,22,28.6,D,Second Term,Needs Improvement
ASS_INST_002_005531,STU_INST_002_0371,Biology,Unit Test,2025-05-20,100,60,60.8,B2,Second Term,Good
ASS_INST_002_005532,STU_INST_002_0371,Mathematics,Final Exam,2025-06-02,20,5,27.5,D,Second Term,Needs Improvement
ASS_INST_002_005533,STU_INST_002_0371,Mathematics,Project Work,2025-06-26,50,13,26.7,D,Final Term,Needs Improvement
ASS_INST_002_005534,STU_INST_002_0371,Physics,Quiz,2025-08-02,50,10,21.2,D,Second Term,Needs Improvement
ASS_INST_002_005535,STU_INST_002_0371,English,Half Yearly Exam,2025-06-06,25,6,26.0,D,First Term,Needs Improvement
ASS_INST_002_005536,STU_INST_002_0371,Chemistry,Unit Test,2025-08-17,80,36,46.0,C2,Second Term,Needs Improvement
ASS_INST_002_005537,STU_INST_002_0371,English,Unit Test,2025-07-20,80,29,36.4,D,First Term,Needs Improvement
