incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_002_000402,STU_INST_002_0336,2025-08-11,Fighting,Major,Student involved in fighting during break time,Discipline Incharge Kiara Shah,Counseling,True,True,False,True
BEH_INST_002_000403,STU_INST_002_0337,2025-03-19,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Discipline Incharge Anika Raman,Community Service,False,False,True,False
BEH_INST_002_000404,STU_INST_002_0337,2025-07-12,Classroom Disruption,Major,Student involved in classroom disruption during break time,Discipline Incharge Dev Gupta,Behavior Contract,True,True,False,False
BEH_INST_002_000405,STU_INST_002_0339,2025-04-29,Fighting,Moderate,Student involved in fighting during break time,Discipline Incharge Priyanka Saha,Apology Letter,False,False,True,True
BEH_INST_002_000406,STU_INST_002_0339,2025-07-29,Verbal Abuse,Minor,Student involved in verbal abuse during class hours,Class Teacher Sara Chowdhury,Counseling,True,False,False,True
BEH_INST_002_000407,STU_INST_002_0342,2025-08-03,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Discipline Incharge Sai Sarkar,Behavior Contract,True,False,False,False
BEH_INST_002_000408,STU_INST_002_0344,2025-03-29,Bullying,Minor,Student involved in bullying during assembly,Subject Teacher Myra Chowdhury,Community Service,False,True,True,True
BEH_INST_002_000409,STU_INST_002_0345,2025-05-12,Damage to Property,Minor,Student involved in damage to property during break time,Class Teacher Yash Kar,Apology Letter,True,False,True,False
BEH_INST_002_000410,STU_INST_002_0345,2025-03-17,Late Coming,Minor,Student involved in late coming during class hours,Discipline Incharge Pooja Rao,Community Service,True,True,True,False
BEH_INST_002_000411,STU_INST_002_0346,2025-06-24,Cheating in Exam,Minor,Student involved in cheating in exam during sports period,Principal Aditi Ghosh,Behavior Contract,True,False,True,False
BEH_INST_002_000412,STU_INST_002_0346,2025-04-02,Bullying,Moderate,Student involved in bullying during sports period,Discipline Incharge Samar Saha,Behavior Contract,False,True,False,False
BEH_INST_002_000413,STU_INST_002_0347,2025-05-02,Fighting,Moderate,Student involved in fighting during sports period,Principal Aarav Sen,Parent Meeting,False,False,False,False
BEH_INST_002_000414,STU_INST_002_0347,2025-04-02,Classroom Disruption,Severe,Student involved in classroom disruption during break time,Discipline Incharge Atharv Bhattacharya,After School Detention,True,False,False,False
BEH_INST_002_000415,STU_INST_002_0348,2025-04-07,Uniform Violation,Moderate,Student involved in uniform violation during sports period,Class Teacher Meera Mukherjee,Counseling,True,False,True,False
BEH_INST_002_000416,STU_INST_002_0349,2025-08-19,Bunking Classes,Minor,Student involved in bunking classes during break time,Discipline Incharge Saanvi Gupta,Counseling,True,False,True,False
BEH_INST_002_000417,STU_INST_002_0350,2025-05-08,Fighting,Moderate,Student involved in fighting during sports period,Class Teacher Myra Das,Counseling,False,False,True,True
BEH_INST_002_000418,STU_INST_002_0351,2025-09-03,Mobile Phone Usage,Severe,Student involved in mobile phone usage during sports period,Discipline Incharge Isha Sarkar,Community Service,False,True,False,False
BEH_INST_002_000419,STU_INST_002_0353,2025-07-07,Verbal Abuse,Severe,Student involved in verbal abuse during sports period,Principal Aditi Tiwari,Counseling,False,False,False,False
BEH_INST_002_000420,STU_INST_002_0353,2025-05-24,Mobile Phone Usage,Minor,Student involved in mobile phone usage during break time,Class Teacher Abhishek Mehta,Behavior Contract,True,True,True,False
BEH_INST_002_000421,STU_INST_002_0353,2025-07-25,Bullying,Moderate,Student involved in bullying during assembly,Principal Atharv Kumar,Written Warning,True,False,False,True
BEH_INST_002_000422,STU_INST_002_0354,2025-06-26,Bullying,Severe,Student involved in bullying during break time,Subject Teacher Zara Mukherjee,Written Warning,False,True,False,True
BEH_INST_002_000423,STU_INST_002_0356,2025-03-31,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Principal Arjit Venkatesh,Counseling,True,True,True,False
BEH_INST_002_000424,STU_INST_002_0358,2025-04-13,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Class Teacher Kriti Chowdhury,Written Warning,True,False,False,False
BEH_INST_002_000425,STU_INST_002_0359,2025-07-30,Classroom Disruption,Minor,Student involved in classroom disruption during sports period,Principal Vinod Shah,Written Warning,True,True,True,False
BEH_INST_002_000426,STU_INST_002_0359,2025-03-13,Bunking Classes,Severe,Student involved in bunking classes during class hours,Class Teacher Anika Dubey,Parent Meeting,False,False,True,False
BEH_INST_002_000427,STU_INST_002_0359,2025-08-03,Classroom Disruption,Moderate,Student involved in classroom disruption during sports period,Subject Teacher Arjit Mittal,Verbal Warning,True,False,False,False
BEH_INST_002_000428,STU_INST_002_0359,2025-07-06,Fighting,Major,Student involved in fighting during break time,Subject Teacher Isha Joshi,Written Warning,True,True,True,False
BEH_INST_002_000429,STU_INST_002_0360,2025-08-29,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Discipline Incharge Shaurya Goel,Suspension,False,False,False,False
BEH_INST_002_000430,STU_INST_002_0361,2025-06-25,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Principal Aarav More,Suspension,False,True,False,False
BEH_INST_002_000431,STU_INST_002_0361,2025-03-08,Bullying,Minor,Student involved in bullying during class hours,Subject Teacher Riyansh Parikh,Written Warning,False,True,True,True
BEH_INST_002_000432,STU_INST_002_0363,2025-05-19,Bunking Classes,Severe,Student involved in bunking classes during sports period,Discipline Incharge Deepika Khanna,Apology Letter,True,True,False,False
BEH_INST_002_000433,STU_INST_002_0365,2025-08-17,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during break time,Principal Vihaan Khanna,Counseling,True,False,False,False
BEH_INST_002_000434,STU_INST_002_0365,2025-09-12,Fighting,Severe,Student involved in fighting during sports period,Principal Rekha Shinde,Verbal Warning,True,True,True,False
BEH_INST_002_000435,STU_INST_002_0365,2025-06-18,Incomplete Homework,Moderate,Student involved in incomplete homework during break time,Subject Teacher Anika Goel,Behavior Contract,True,False,True,False
BEH_INST_002_000436,STU_INST_002_0365,2025-07-05,Damage to Property,Severe,Student involved in damage to property during assembly,Class Teacher Pooja Subramanian,Counseling,False,True,True,False
BEH_INST_002_000437,STU_INST_002_0365,2025-04-04,Uniform Violation,Major,Student involved in uniform violation during break time,Subject Teacher Rajesh Aggarwal,Parent Meeting,False,True,False,False
BEH_INST_002_000438,STU_INST_002_0366,2025-09-13,Bunking Classes,Moderate,Student involved in bunking classes during sports period,Principal Riya Nair,Apology Letter,False,True,True,False
BEH_INST_002_000439,STU_INST_002_0367,2025-06-13,Damage to Property,Severe,Student involved in damage to property during class hours,Discipline Incharge Abhishek Mondal,Behavior Contract,True,False,False,False
BEH_INST_002_000440,STU_INST_002_0367,2025-03-29,Late Coming,Minor,Student involved in late coming during class hours,Discipline Incharge Shweta Shinde,Suspension,False,True,False,False
BEH_INST_002_000441,STU_INST_002_0367,2025-03-12,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Subject Teacher Raj Kumar,Verbal Warning,False,False,False,True
BEH_INST_002_000442,STU_INST_002_0367,2025-09-09,Fighting,Severe,Student involved in fighting during class hours,Subject Teacher Shivansh Biswas,Apology Letter,True,False,False,False
BEH_INST_002_000443,STU_INST_002_0368,2025-03-27,Classroom Disruption,Severe,Student involved in classroom disruption during sports period,Class Teacher Ayaan Chowdhury,Verbal Warning,False,False,False,False
BEH_INST_002_000444,STU_INST_002_0368,2025-09-07,Fighting,Severe,Student involved in fighting during assembly,Subject Teacher Yash Menon,Apology Letter,True,True,True,True
BEH_INST_002_000445,STU_INST_002_0370,2025-05-20,Uniform Violation,Major,Student involved in uniform violation during break time,Discipline Incharge Kavya Kumar,Counseling,False,False,True,False
BEH_INST_002_000446,STU_INST_002_0371,2025-08-15,Cheating in Exam,Minor,Student involved in cheating in exam during break time,Subject Teacher Aarav More,After School Detention,False,False,False,False
BEH_INST_002_000447,STU_INST_002_0371,2025-05-17,Classroom Disruption,Moderate,Student involved in classroom disruption during sports period,Class Teacher Preeti Verma,Verbal Warning,False,False,True,False
BEH_INST_002_000448,STU_INST_002_0371,2025-08-02,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Principal Veer Suthar,Community Service,False,True,True,False
BEH_INST_002_000449,STU_INST_002_0371,2025-09-05,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Class Teacher Kavya Mishra,Counseling,True,False,False,False
BEH_INST_002_000450,STU_INST_002_0374,2025-08-19,Mobile Phone Usage,Minor,Student involved in mobile phone usage during assembly,Principal Seema Panchal,Apology Letter,False,True,False,False
BEH_INST_002_000451,STU_INST_002_0376,2025-09-12,Classroom Disruption,Severe,Student involved in classroom disruption during sports period,Subject Teacher Amit Sarkar,Suspension,True,True,True,False
BEH_INST_002_000452,STU_INST_002_0376,2025-06-22,Verbal Abuse,Major,Student involved in verbal abuse during class hours,Discipline Incharge Kiara Pawar,Suspension,False,False,True,False
BEH_INST_002_000453,STU_INST_002_0378,2025-04-25,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Class Teacher Vikram Nair,Behavior Contract,False,False,True,False
BEH_INST_002_000454,STU_INST_002_0379,2025-04-11,Fighting,Moderate,Student involved in fighting during sports period,Subject Teacher Shivansh Singh,Suspension,False,True,False,True
BEH_INST_002_000455,STU_INST_002_0382,2025-04-25,Incomplete Homework,Severe,Student involved in incomplete homework during sports period,Discipline Incharge Ayaan Modi,After School Detention,False,True,False,False
BEH_INST_002_000456,STU_INST_002_0382,2025-08-30,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Class Teacher Rashmi Menon,Behavior Contract,False,True,False,False
BEH_INST_002_000457,STU_INST_002_0383,2025-08-07,Damage to Property,Severe,Student involved in damage to property during class hours,Discipline Incharge Tanya Mittal,Written Warning,False,True,False,False
BEH_INST_002_000458,STU_INST_002_0383,2025-06-15,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Subject Teacher Kabir Bhatia,Verbal Warning,True,True,False,False
BEH_INST_002_000459,STU_INST_002_0383,2025-08-22,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during break time,Discipline Incharge Aryan Bose,Parent Meeting,False,False,False,False
BEH_INST_002_000460,STU_INST_002_0383,2025-07-28,Late Coming,Major,Student involved in late coming during class hours,Principal Om Banerjee,Parent Meeting,True,False,False,False
BEH_INST_002_000461,STU_INST_002_0385,2025-05-18,Damage to Property,Moderate,Student involved in damage to property during class hours,Principal Kiara Chaturvedi,Verbal Warning,True,False,True,False
BEH_INST_002_000462,STU_INST_002_0386,2025-06-29,Incomplete Homework,Severe,Student involved in incomplete homework during assembly,Principal Pooja Ganguly,Counseling,False,True,False,False
BEH_INST_002_000463,STU_INST_002_0390,2025-05-02,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Subject Teacher Khushi Saxena,After School Detention,True,True,False,False
BEH_INST_002_000464,STU_INST_002_0391,2025-08-31,Incomplete Homework,Severe,Student involved in incomplete homework during sports period,Discipline Incharge Saanvi Jindal,Written Warning,False,True,True,False
BEH_INST_002_000465,STU_INST_002_0391,2025-07-30,Classroom Disruption,Minor,Student involved in classroom disruption during break time,Class Teacher Advik Goyal,Parent Meeting,False,False,False,False
BEH_INST_002_000466,STU_INST_002_0394,2025-05-15,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Principal Zara Joshi,Suspension,True,False,True,False
BEH_INST_002_000467,STU_INST_002_0397,2025-09-08,Bunking Classes,Major,Student involved in bunking classes during sports period,Class Teacher Riya Gupta,Apology Letter,True,True,False,False
BEH_INST_002_000468,STU_INST_002_0397,2025-05-16,Cheating in Exam,Severe,Student involved in cheating in exam during assembly,Class Teacher Saanvi Bhat,Parent Meeting,True,False,False,False
BEH_INST_002_000469,STU_INST_002_0397,2025-04-12,Late Coming,Major,Student involved in late coming during sports period,Class Teacher Tanvi Kulkarni,Written Warning,False,True,False,False
BEH_INST_002_000470,STU_INST_002_0397,2025-03-23,Cheating in Exam,Major,Student involved in cheating in exam during class hours,Subject Teacher Aditya Chakraborty,Verbal Warning,False,True,False,False
BEH_INST_002_000471,STU_INST_002_0398,2025-03-08,Bunking Classes,Major,Student involved in bunking classes during break time,Principal Anika Bhatia,Community Service,True,False,True,False
BEH_INST_002_000472,STU_INST_002_0398,2025-05-05,Verbal Abuse,Major,Student involved in verbal abuse during sports period,Class Teacher Aditya Kar,Counseling,True,False,False,True
BEH_INST_002_000473,STU_INST_002_0398,2025-03-28,Damage to Property,Severe,Student involved in damage to property during sports period,Principal Aadhya Venkatesh,Apology Letter,True,False,True,False
