incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_001_000775,STU_INST_001_0664,2025-03-02,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during assembly,Subject Teacher Krishna Gupta,Suspension,False,True,False,False
BEH_INST_001_000776,STU_INST_001_0666,2025-08-28,Mobile Phone Usage,Severe,Student involved in mobile phone usage during break time,Principal Amit Desai,After School Detention,False,True,True,False
BEH_INST_001_000777,STU_INST_001_0669,2025-08-07,Bullying,Severe,Student involved in bullying during class hours,Principal Shalini Mathur,Apology Letter,False,False,False,False
BEH_INST_001_000778,STU_INST_001_0671,2025-06-04,Incomplete Homework,Severe,Student involved in incomplete homework during sports period,Discipline Incharge Aditya Mandal,After School Detention,False,False,False,False
BEH_INST_001_000779,STU_INST_001_0671,2025-06-12,Bullying,Severe,Student involved in bullying during sports period,Class Teacher Arjun Mondal,Parent Meeting,False,False,False,False
BEH_INST_001_000780,STU_INST_001_0671,2025-04-16,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Subject Teacher Rahul Shah,Written Warning,False,False,True,False
BEH_INST_001_000781,STU_INST_001_0673,2025-03-01,Mobile Phone Usage,Major,Student involved in mobile phone usage during sports period,Discipline Incharge Anil Sharma,After School Detention,True,False,False,False
BEH_INST_001_000782,STU_INST_001_0674,2025-05-19,Damage to Property,Severe,Student involved in damage to property during assembly,Discipline Incharge Sneha Dutta,Suspension,True,True,True,False
BEH_INST_001_000783,STU_INST_001_0675,2025-05-22,Damage to Property,Moderate,Student involved in damage to property during sports period,Principal Ira Mandal,Written Warning,True,True,True,False
BEH_INST_001_000784,STU_INST_001_0676,2025-08-19,Bullying,Severe,Student involved in bullying during sports period,Discipline Incharge Pihu Krishnan,Counseling,False,True,False,False
BEH_INST_001_000785,STU_INST_001_0677,2025-04-19,Mobile Phone Usage,Major,Student involved in mobile phone usage during class hours,Discipline Incharge Rohan Kumar,Suspension,True,True,True,False
BEH_INST_001_000786,STU_INST_001_0677,2025-08-31,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Subject Teacher Riyansh Mehta,Apology Letter,True,True,False,False
BEH_INST_001_000787,STU_INST_001_0677,2025-08-16,Bullying,Minor,Student involved in bullying during sports period,Discipline Incharge Ira Bose,Counseling,True,True,False,True
BEH_INST_001_000788,STU_INST_001_0677,2025-04-19,Bullying,Minor,Student involved in bullying during sports period,Principal Ayaan Subramanian,Parent Meeting,False,False,False,False
BEH_INST_001_000789,STU_INST_001_0678,2025-09-03,Bullying,Severe,Student involved in bullying during assembly,Principal Ashish Sethi,Counseling,True,False,True,False
BEH_INST_001_000790,STU_INST_001_0680,2025-06-09,Bullying,Severe,Student involved in bullying during sports period,Principal Riya Pandey,Suspension,False,False,True,False
BEH_INST_001_000791,STU_INST_001_0682,2025-07-17,Cheating in Exam,Moderate,Student involved in cheating in exam during sports period,Principal Arnav Jindal,Behavior Contract,False,True,True,False
BEH_INST_001_000792,STU_INST_001_0684,2025-06-20,Late Coming,Moderate,Student involved in late coming during class hours,Class Teacher Shriya Srivastava,Behavior Contract,False,True,True,False
BEH_INST_001_000793,STU_INST_001_0685,2025-08-14,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Principal Arya Ghosh,Suspension,True,False,False,False
BEH_INST_001_000794,STU_INST_001_0686,2025-07-19,Mobile Phone Usage,Minor,Student involved in mobile phone usage during break time,Discipline Incharge Arya Ganguly,Community Service,False,False,False,False
BEH_INST_001_000795,STU_INST_001_0686,2025-05-25,Damage to Property,Moderate,Student involved in damage to property during break time,Principal Rekha Raman,Parent Meeting,True,False,True,False
BEH_INST_001_000796,STU_INST_001_0688,2025-03-15,Bullying,Moderate,Student involved in bullying during class hours,Subject Teacher Pihu Vyas,Community Service,True,False,True,True
BEH_INST_001_000797,STU_INST_001_0691,2025-06-10,Bullying,Severe,Student involved in bullying during assembly,Subject Teacher Aryan Suthar,Verbal Warning,True,False,True,True
BEH_INST_001_000798,STU_INST_001_0691,2025-03-31,Bunking Classes,Severe,Student involved in bunking classes during break time,Discipline Incharge Rekha Dutta,Verbal Warning,False,False,True,False
BEH_INST_001_000799,STU_INST_001_0692,2025-04-24,Verbal Abuse,Moderate,Student involved in verbal abuse during assembly,Principal Anika Reddy,Community Service,False,False,False,True
BEH_INST_001_000800,STU_INST_001_0692,2025-04-04,Incomplete Homework,Moderate,Student involved in incomplete homework during class hours,Principal Ashish Malhotra,Written Warning,True,False,False,False
BEH_INST_001_000801,STU_INST_001_0692,2025-07-11,Uniform Violation,Major,Student involved in uniform violation during break time,Discipline Incharge Krishna Chopra,Parent Meeting,False,True,True,False
BEH_INST_001_000802,STU_INST_001_0694,2025-03-28,Fighting,Major,Student involved in fighting during assembly,Subject Teacher Dev Kar,Suspension,False,True,True,False
BEH_INST_001_000803,STU_INST_001_0694,2025-08-19,Damage to Property,Minor,Student involved in damage to property during sports period,Principal Zara Bose,Written Warning,True,True,True,False
BEH_INST_001_000804,STU_INST_001_0695,2025-05-06,Mobile Phone Usage,Minor,Student involved in mobile phone usage during class hours,Class Teacher Swati Biswas,Verbal Warning,True,False,True,False
BEH_INST_001_000805,STU_INST_001_0695,2025-06-19,Incomplete Homework,Major,Student involved in incomplete homework during break time,Principal Shalini Vyas,After School Detention,False,False,False,False
BEH_INST_001_000806,STU_INST_001_0696,2025-05-15,Cheating in Exam,Minor,Student involved in cheating in exam during break time,Discipline Incharge Pihu Mishra,Apology Letter,False,False,False,False
BEH_INST_001_000807,STU_INST_001_0696,2025-07-02,Bullying,Moderate,Student involved in bullying during class hours,Discipline Incharge Riya Singhal,Verbal Warning,False,True,True,True
BEH_INST_001_000808,STU_INST_001_0697,2025-04-21,Damage to Property,Major,Student involved in damage to property during class hours,Class Teacher Yash Bhattacharya,Suspension,False,False,True,False
BEH_INST_001_000809,STU_INST_001_0698,2025-08-01,Incomplete Homework,Minor,Student involved in incomplete homework during break time,Principal Manoj Joshi,Written Warning,True,True,False,False
BEH_INST_001_000810,STU_INST_001_0698,2025-08-24,Incomplete Homework,Moderate,Student involved in incomplete homework during assembly,Subject Teacher Abhishek Tiwari,Counseling,True,True,False,False
BEH_INST_001_000811,STU_INST_001_0699,2025-07-01,Incomplete Homework,Severe,Student involved in incomplete homework during assembly,Class Teacher Khushi Reddy,Parent Meeting,False,False,True,False
BEH_INST_001_000812,STU_INST_001_0700,2025-04-24,Cheating in Exam,Severe,Student involved in cheating in exam during sports period,Principal Zara Saha,Verbal Warning,False,True,False,False
BEH_INST_001_000813,STU_INST_001_0701,2025-08-04,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during class hours,Class Teacher Sneha Arora,After School Detention,True,False,True,False
BEH_INST_001_000814,STU_INST_001_0701,2025-07-13,Damage to Property,Moderate,Student involved in damage to property during sports period,Principal Myra Patel,Counseling,True,True,False,False
BEH_INST_001_000815,STU_INST_001_0701,2025-05-30,Fighting,Moderate,Student involved in fighting during class hours,Principal Sai Singh,After School Detention,True,False,True,True
BEH_INST_001_000816,STU_INST_001_0702,2025-07-11,Bunking Classes,Minor,Student involved in bunking classes during assembly,Subject Teacher Samar Joshi,Apology Letter,False,False,False,False
BEH_INST_001_000817,STU_INST_001_0702,2025-04-21,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Class Teacher Rajesh Arora,Community Service,False,True,True,False
BEH_INST_001_000818,STU_INST_001_0703,2025-04-06,Mobile Phone Usage,Severe,Student involved in mobile phone usage during sports period,Discipline Incharge Aditya Nair,Apology Letter,True,True,False,False
BEH_INST_001_000819,STU_INST_001_0703,2025-07-18,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during break time,Subject Teacher Rekha Suthar,After School Detention,False,True,False,False
BEH_INST_001_000820,STU_INST_001_0703,2025-05-21,Incomplete Homework,Minor,Student involved in incomplete homework during sports period,Subject Teacher Manoj Arora,Behavior Contract,False,False,False,False
BEH_INST_001_000821,STU_INST_001_0703,2025-05-19,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Principal Vikram Goel,Suspension,False,False,True,False
BEH_INST_001_000822,STU_INST_001_0704,2025-03-20,Incomplete Homework,Moderate,Student involved in incomplete homework during sports period,Discipline Incharge Riya Trivedi,Suspension,True,False,True,False
BEH_INST_001_000823,STU_INST_001_0707,2025-08-04,Bullying,Minor,Student involved in bullying during assembly,Subject Teacher Rudra Joshi,Verbal Warning,True,True,True,False
BEH_INST_001_000824,STU_INST_001_0707,2025-04-09,Bunking Classes,Major,Student involved in bunking classes during break time,Subject Teacher Sai Shetty,Counseling,True,False,True,False
BEH_INST_001_000825,STU_INST_001_0708,2025-03-05,Fighting,Minor,Student involved in fighting during sports period,Discipline Incharge Rohan Roy,Behavior Contract,True,True,False,True
BEH_INST_001_000826,STU_INST_001_0708,2025-03-23,Mobile Phone Usage,Minor,Student involved in mobile phone usage during class hours,Class Teacher Shweta Arora,After School Detention,True,True,True,False
BEH_INST_001_000827,STU_INST_001_0709,2025-06-06,Bunking Classes,Moderate,Student involved in bunking classes during break time,Principal Maya Bose,Apology Letter,False,True,True,False
BEH_INST_001_000828,STU_INST_001_0710,2025-04-07,Classroom Disruption,Severe,Student involved in classroom disruption during break time,Class Teacher Riya Jindal,Apology Letter,True,True,False,False
BEH_INST_001_000829,STU_INST_001_0712,2025-08-23,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Subject Teacher Tanya Kapoor,Community Service,True,True,True,False
BEH_INST_001_000830,STU_INST_001_0712,2025-09-03,Uniform Violation,Severe,Student involved in uniform violation during assembly,Subject Teacher Atharv Sen,Behavior Contract,True,False,False,False
BEH_INST_001_000831,STU_INST_001_0712,2025-06-07,Cheating in Exam,Major,Student involved in cheating in exam during class hours,Principal Rashmi Bansal,After School Detention,True,True,True,False
BEH_INST_001_000832,STU_INST_001_0712,2025-09-06,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Subject Teacher Yash Das,Suspension,True,True,False,False
BEH_INST_001_000833,STU_INST_001_0713,2025-05-03,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Subject Teacher Kavita Srivastava,Verbal Warning,True,True,True,False
BEH_INST_001_000834,STU_INST_001_0715,2025-08-23,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Principal Arjit Deshpande,Apology Letter,True,True,False,False
BEH_INST_001_000835,STU_INST_001_0715,2025-07-15,Verbal Abuse,Major,Student involved in verbal abuse during break time,Discipline Incharge Riyansh Subramanian,Counseling,True,True,False,False
BEH_INST_001_000836,STU_INST_001_0718,2025-04-09,Classroom Disruption,Minor,Student involved in classroom disruption during class hours,Discipline Incharge Preeti Jain,Parent Meeting,True,True,True,False
BEH_INST_001_000837,STU_INST_001_0718,2025-06-18,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during break time,Subject Teacher Sneha Bose,Counseling,True,False,False,False
BEH_INST_001_000838,STU_INST_001_0720,2025-08-08,Uniform Violation,Minor,Student involved in uniform violation during sports period,Class Teacher Yash Bhatia,Community Service,False,False,True,False
BEH_INST_001_000839,STU_INST_001_0720,2025-05-22,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during break time,Subject Teacher Sana Chakraborty,After School Detention,False,True,False,False
BEH_INST_001_000840,STU_INST_001_0722,2025-05-29,Cheating in Exam,Minor,Student involved in cheating in exam during break time,Principal Abhishek Das,Counseling,True,True,False,False
BEH_INST_001_000841,STU_INST_001_0723,2025-04-02,Bullying,Moderate,Student involved in bullying during class hours,Discipline Incharge Rudra Vyas,Apology Letter,True,False,False,False
BEH_INST_001_000842,STU_INST_001_0723,2025-05-25,Fighting,Severe,Student involved in fighting during class hours,Principal Rashmi Vyas,Apology Letter,True,False,True,True
BEH_INST_001_000843,STU_INST_001_0723,2025-05-28,Mobile Phone Usage,Minor,Student involved in mobile phone usage during assembly,Class Teacher Arjit Rao,After School Detention,True,False,False,False
BEH_INST_001_000844,STU_INST_001_0724,2025-06-16,Incomplete Homework,Minor,Student involved in incomplete homework during sports period,Principal Varun Gupta,After School Detention,False,False,False,False
BEH_INST_001_000845,STU_INST_001_0724,2025-06-01,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Class Teacher Kavita Kumar,Community Service,True,False,True,True
BEH_INST_001_000846,STU_INST_001_0725,2025-07-04,Uniform Violation,Major,Student involved in uniform violation during class hours,Principal Aditi Ghosh,Counseling,False,True,True,False
